Rolling_Avg_IN_LET,Rolling_Avg_OUT_LET
30.698710051169773,29.197910162378165
30.700000000000006,29.200000000000006
30.70625723208932,29.200000000000006
30.705935422733283,29.200000000000006
30.70420710165697,29.200000000000006
30.71267627817938,29.200000000000006
30.723543878119067,29.200000000000006
30.73631197957434,29.200000000000006
30.750029608396257,29.200000000000006
30.763741160606703,29.200000000000006
30.776492488629913,29.200000000000006
30.78733828268546,29.200000000000006
30.795346318358447,29.200000000000006
30.799526753504644,29.200000000000006
30.729722187038895,29.234849358195863
30.701574677123805,29.292810195891374
30.700000000000006,29.299999999999994
30.69835462673506,29.28986775080797
30.694475892631903,29.268867099688258
30.696267750267378,29.26626775026736
30.698855514958968,29.25397720942547
30.697506929418324,29.22453204727366
30.700000000000006,29.232083315869563
30.703581933429007,29.2333324389117
30.772942299717446,29.20333333333334
30.87216495352419,29.203294442409135
30.750166119535983,29.200000053624958
30.70035930413096,29.200000000000006
30.700000000000006,29.200000000000006
30.700000000000006,29.200000000000006
30.700000000000006,29.20274924612981
30.700000000000006,29.20333333333334
30.61864477834646,29.164360463663108
30.405671060415077,29.04186905789022
30.284960573059298,28.93072379195452
30.25752050203987,28.89560039652339
30.233660201664122,28.870048612636673
30.200602308152366,28.809742913524403
30.20318073097322,28.799999999999994
30.197558191133083,28.799999999999994
30.13769190250994,28.799999999999994
30.046228365227524,28.799999999999994
30.000262829531998,28.799999999999994
30.0,28.799999999999994
30.086262237762586,28.81507188776372
30.114294064281598,28.81109650243189
30.15417044501613,28.80999999999999
30.193369681952625,28.803367195098165
30.200000000000006,28.799999999999994
30.200000000000006,28.799999999999994
30.200000000000006,28.801233703016727
30.200923123899287,28.802410209434044
30.20288260901453,28.799999999999994
30.19939775818389,28.799999999999994
30.190224515974304,28.799999999999994
30.100074461801253,28.80007561522842
30.11039614122792,28.810380299399327
30.275856131385463,28.95075357599822
30.38916197519685,29.035198422499157
30.463793295974085,29.089815002269557
30.496831142055843,29.147073452820976
30.575474714825635,29.190266387454493
30.604390083917117,29.198689721661648
30.660404407514147,29.207111493233302
30.701576947838742,29.216212125091857
30.745019874657768,29.243283439547938
30.799999999999994,29.292056661342894
30.799999999999994,29.299999999999994
30.79332558690438,29.299999999999994
30.72658725160646,29.299999999999994
30.691566978815366,29.299999999999994
30.62983990192522,29.299999999999994
30.626672650334584,29.299999999999994
30.69019059008488,29.31723940517648
30.69864583750138,29.351312084748884
30.710841281165614,29.330499581901453
30.78329252889563,29.339633117242254
30.796801485087954,29.334016649543834
30.783725525919653,29.317151534608023
30.772164968412493,29.3142753923164
30.775054476982092,29.325408734967898
30.792879447434775,29.336666666666662
30.799999999999994,29.33881353953179
30.799999999999994,29.34437549695034
30.799999999999994,29.33173215200556
30.799999999999994,29.352764541635356
30.799999999999994,29.333404158718864
30.799999999999994,29.35327582866531
30.799999999999994,29.33710963198425
30.799999999999994,29.34687031603878
30.799999999999994,29.37964717027226
30.819804041977044,29.38161773390794
30.883868612782877,29.34435865529331
30.89999999999999,29.35874537696027
30.89999999999999,29.38484866894975
30.89999999999999,29.384960712844972
30.870077347175148,29.373347906023028
30.801627943971802,29.364940584471213
30.799999999999994,29.37564400146249
30.799999999999994,29.38619666795919
30.799999999999994,29.399775428927875
30.799999999999994,29.393370972156447
30.799999999999994,29.39999044800658
30.788353661717107,29.38141449987654
30.759605706655794,29.371253622917017
30.708961371930904,29.36385807514318
30.68227620146297,29.368674272431214
30.691919352151118,29.36761612956977
30.68032282094092,29.377024121862647
30.630813403096,29.383333333333326
30.57008716698734,29.364957693724005
30.527438214265203,29.314548749231573
30.53414955442275,29.299999999999994
30.581053317575428,29.299999999999994
30.539018849071294,29.299999999999994
30.601384187261605,29.299999999999994
30.606639264773822,29.299999999999994
30.603334944192596,29.299999999999994
30.614902981922366,29.299999999999994
30.69184992157734,29.299999999999994
30.69984238928471,29.299999999999994
30.700000000000006,29.299999999999994
30.700000000000006,29.299999999999994
30.71304838846133,29.299999999999994
30.77258973812603,29.299999999999994
30.799999999999994,29.299999999999994
30.81020513719538,29.30072254982614
30.864804639419656,29.305661896344137
30.89858792062609,29.30999999999999
30.871581732652825,29.310329781366544
30.802005688155976,29.313030836683406
30.859093759565422,29.307079384587688
30.886602322599895,29.343332007142685
30.899898646691025,29.32481378459574
30.89999999999999,29.304018703783925
30.89536983328042,29.312688863394143
30.876367554015555,29.35065257540216
30.859259007421894,29.34975995208285
30.83791746613713,29.316367793972645
30.808877208828587,29.30078272565933
30.81018297589459,29.299999999999994
30.856626168761846,29.301183353561004
30.899637247170837,29.3024570949151
30.899240782190496,29.299999999999994
30.850153353299216,29.3010873483759
30.85554927124806,29.31992495585565
30.90366531242353,29.34883990345774
30.957077065429736,29.376819335873854
31.04478527601281,29.399845625252308
31.12447983582178,29.39999999999999
31.039353886399063,29.40490627867381
31.064159984905896,29.415197676859034
31.12548759573958,29.45734326206847
31.139457280637856,29.487818968839235
31.117399379499492,29.498232850360846
31.116224424836673,29.5
31.18549304873727,29.5
31.22149757215816,29.5
31.230629310492656,29.5
31.277485294437987,29.48878339022553
31.113408652965482,29.348132678771446
30.97898505338621,29.248004789718618
30.916261999338996,29.206491685220012
30.90005913805078,29.20002144130857
30.89999999999999,29.200000000000006
30.877780108483687,29.170349951028797
30.81979005368032,29.16356846535932
30.728465689212992,29.16333333333334
30.729988751287248,29.173685623991098
30.82172309310134,29.19922010323509
30.79933115733452,29.203466557866733
30.748449540291237,29.200000000000006
30.871238423159,29.20480027242056
30.973154812129565,29.216666666666676
30.902705456604213,29.214632814177314
30.584893434306213,29.183274860066266
30.366023051697834,29.138237446077447
30.29113064068256,29.126261093325258
30.20032686019259,29.106741490535907
30.202748940420918,29.135696584467386
30.215308286319598,29.102938105282973
30.31873592556217,29.10000000000001
30.384409957918255,29.098197627852027
30.49256603424491,29.09036448333179
30.50873664583915,29.035458122386256
30.446710554947895,29.008313055678396
30.372955890784063,29.006044673604354
30.28733720447288,29.0
30.110578423146055,29.0
29.962094753580846,29.0
29.94710669005714,29.0
30.023597977207334,29.0
30.085450531503973,28.99996688263659
30.141441921457456,28.990030897181594
30.19896885756147,28.99
30.200000000000006,28.932124269461
30.19799169715619,28.901735659058627
30.13058488477393,28.89999999999999
30.155519975852577,28.89999999999999
30.195354397532444,28.89999999999999
30.200000000000006,28.89999999999999
30.200000000000006,28.89999999999999
30.198389655942023,28.89999999999999
30.17419558746329,28.89999999999999
30.11256629391546,28.89999999999999
30.082785252198843,28.89885139033206
29.991841619976885,28.872797283251817
29.930131127783937,28.83669064999491
29.85446270974908,28.843175335976543
29.82181728635257,28.84956964734315
29.807143295685737,28.853207710696637
29.863867137497607,28.830007120029332
29.9061620483754,28.82838576863342
29.995002488295857,28.90232902768929
30.136360634305472,28.996473902946242
30.25356139370588,29.071117670060485
30.342937387056104,29.107449715617996
30.395548236965514,29.116670903579276
30.440454569912262,29.144111394006238
30.497274803658613,29.200000000000006
30.466272323724386,29.200000000000006
30.43842334346726,29.200577453104923
30.503011617323327,29.224799281238052
30.549981921100855,29.253321098100944
30.45268701331024,29.19800804897943
30.19186089147785,28.957838038396524
30.048773150931215,28.899166276484213
30.003353415996237,28.845685294783568
30.013809716246637,28.831891548330436
30.070497491792135,28.826596477096345
30.072661335329965,28.809603965972855
30.02156344793492,28.799999999999994
29.99604211610915,28.799999999999994
30.022385651452748,28.799999999999994
30.109442866770607,28.799999999999994
30.113804128969942,28.799999999999994
30.189185347856498,28.80029732182153
30.201483150377275,28.80659432228441
30.246475528461154,28.80000042833576
30.27985461091412,28.84296150490968
30.366413893085177,28.89808474078785
30.298534690779324,28.89999999999999
30.329411595032234,28.90600941926236
30.344485189649212,28.9295516720701
30.353267068561316,28.984019735023136
30.384303271294982,28.99084225887557
30.374469653156375,28.985407026511684
30.35511117974447,28.994684458511138
30.36486642950078,29.0
30.283746505657152,28.997627308613655
30.228667203411245,28.986666666666668
30.31394136300889,28.987346327574496
30.39999999999999,28.999904785043505
30.39999999999999,28.993333333333332
30.39999999999999,28.993333333333332
30.368044568342892,28.94944484219134
30.207692751255596,28.912816369566873
30.303239940193734,28.906921470369852
30.3699143279636,28.935644057221545
30.39575335589677,28.96186560681334
30.39632496766802,28.97150391228825
30.375715863090775,28.95630550604371
30.37678061070209,28.952914575079806
30.39999999999999,28.993433721617496
30.394912356868225,28.997113259224598
30.355513921054794,28.97634916598923
30.33551746522418,28.967578450667965
30.382258139219086,28.98772120917285
30.39999999999999,28.996736187098914
30.39999999999999,28.999986641475324
30.42563716969837,29.0
30.40238203274883,29.0
30.39999999999999,29.0
30.343448847381776,28.989825305789108
30.289927466248617,28.992669023371178
30.284650576263004,28.99914482379721
30.28961785283812,28.996811469718693
30.29612977983777,28.995868300455413
30.3019833791473,28.995226226213443
30.313405145054357,28.9866713534717
30.353478468500615,28.998747329988998
30.380905901702167,28.990000000000002
30.32998027979382,28.989530862333257
30.298765675835693,28.959333323107376
30.207080214848006,28.933426506888846
30.223345390339162,28.962343101839288
30.28725815089716,28.96333333333333
30.298237005668184,28.972494971031225
30.30979499006901,28.9932127541439
30.3554825203294,28.986043952087744
30.368030662747206,28.977429739660572
30.38307262436101,28.97876992530233
30.39999999999999,28.99122967465392
30.39999999999999,28.984042115570826
30.41398816931211,28.95809299156761
30.54116674196683,29.05749095509961
30.677524454353616,29.169000250181142
30.701925564913193,29.2228071657014
30.717761329826345,29.27772842336739
30.799553160263837,29.299007434472866
30.803297938785754,29.33880047753248
30.797135921279985,29.386834000142763
30.77626215873667,29.348920171811436
30.73709440716954,29.261607695772987
30.683103870069274,29.142828514152406
30.61945233388715,29.002795134551736
30.550934929253,28.852056844356586
30.482352355085013,28.701175181187036
30.418505258111775,28.560711567845917
30.364188684141876,28.441215105112132
30.32587380455918,28.352743448751298
30.291812307273574,28.314825328973306
30.200000435468457,28.37820401767473
30.20032943992603,28.458884721768626
30.27570393438594,28.49549260949262
30.29811777335573,28.555238989927954
30.319129490479302,28.598381915160143
30.302529348430546,28.60000000000001
30.3266097764244,28.606814527167504
30.316052090477278,28.613613868061186
30.256378830720468,28.647253242888024
30.324781992098224,28.71570204002873
30.48070130226323,28.817417100929998
30.506748066301043,28.925282476763723
30.52039978984249,28.97598151091276
30.61086140184522,29.013472835311234
30.630861410512424,29.069396031647216
30.635149140627064,29.10000000000001
30.666490889102143,29.100278978985386
30.643349057937044,29.152569972916968
30.69777772404047,29.199429651743664
30.709728027995933,29.200000000000006
30.701169908287355,29.200000000000006
30.719936031461465,29.208645545939298
30.754080982783893,29.22471701369428
30.733514187098724,29.235320969871232
30.714149767669728,29.25889723813143
30.751031988915553,29.283808707005708
30.799999999999994,29.29504164381818
30.799192863028324,29.299175018009638
30.78280606472058,29.297219352401445
30.744340175850457,29.299999999999994
30.792045168309546,29.299999999999994
30.799999999999994,29.299999999999994
30.799999999999994,29.299999999999994
30.790147423906603,29.299999999999994
30.798047228138252,29.299999999999994
30.81759559096722,29.299999999999994
30.854942486274343,29.32188479208466
30.815772291528116,29.30946700226093
30.799999999999994,29.318383191739578
30.799999999999994,29.321189330025334
30.799999999999994,29.33013082450572
30.799999999999994,29.34432222458221
30.799999999999994,29.342680621820243
30.799999999999994,29.365742982039187
30.799999999999994,29.389440498435583
30.799999999999994,29.382768860222654
30.799999999999994,29.37975325812293
30.799999999999994,29.376666718416438
30.799999999999994,29.379648269925276
30.799999999999994,29.39917488465851
30.799999999999994,29.38798579213287
30.79358467864783,29.397753625449678
30.774052484240066,29.397501826506485
30.786696834021676,29.3988610453249
30.79921374505621,29.396256239023664
30.79845779571851,29.396417741896297
30.797883542003074,29.39999999999999
30.799999999999994,29.39999999999999
30.798749279152183,29.39999999999999
30.7940977834391,29.39999999999999
30.799999999999994,29.39999999999999
30.79978840515956,29.39999999999999
30.776198020604483,29.39999999999999
30.707147966593695,29.39999999999999
30.79632884364769,29.39999999999999
30.799999999999994,29.39999999999999
30.799999999999994,29.39999999999999
30.803269727350973,29.39999999999999
30.857020038932973,29.39999999999999
30.864226667089874,29.39999999999999
30.83391619183575,29.39999999999999
30.854427197137646,29.39999999999999
30.851622540555933,29.39999999999999
30.710773189755894,29.400328742468716
30.700000000000006,29.40607584833247
30.700000000000006,29.425104579737113
30.701329828313078,29.435650994093393
30.79556773848786,29.486925788626866
30.898683834153143,29.493317661723594
30.99334523353573,29.49011228553606
31.079034149970944,29.49917862592115
31.07765028983474,29.5
31.08876626689314,29.5
31.11692647644016,29.5
31.123333333333342,29.50331425180779
31.10599087777927,29.508864014860944
31.055897901538227,29.50915802969304
31.026061632441074,29.50402763490519
31.011689501545398,29.500305675270656
31.025181321422288,29.51624779166273
31.165262855771463,29.59236307006428
31.133074949943357,29.566292309747475
31.100006423433996,29.523419590335347
31.10321357041003,29.553227095255025
31.106602329220646,29.52094798616328
31.040686143832318,29.569374128749182
31.0023295915953,29.56305115970434
31.0,29.554207640029443
31.008083041953952,29.56891622103208
31.045331371131084,29.592214552096994
31.029739284493118,29.59498551580518
31.022386010878897,29.594327687294644
31.08637601765947,29.598191032510144
31.16519633724953,29.60000000000001
31.269741922823,29.60000000000001
31.160355627657715,29.601315275161728
31.15654367553131,29.62552152190155
31.27185865000062,29.644544894300225
31.29894188397428,29.68632120033017
31.368232951491116,29.69265954510568
31.40238154764104,29.70283393737561
31.50304472218137,29.700425574378226
31.5531403754324,29.710033072836737
31.59159808725169,29.738466726698014
31.601847524905043,29.76207863944723
31.617875532821824,29.781096443179948
31.617415295405273,29.796019733464895
31.601743030837902,29.799999999999994
31.624157633016228,29.8031186222558
31.648708507444386,29.81230683401009
31.596554610276144,29.81347311030927
31.700000000000006,29.887317494707975
31.700266605879143,29.890225468976123
31.752510150120855,29.896513083151476
31.79941358128945,29.913072627020778
31.776164369719474,29.900792941280045
31.717192370879435,29.89999999999999
31.685879042602767,29.89999999999999
31.735682510345438,29.918347396250756
31.870859310206512,29.962629434494918
32.003064758729415,29.993986495757564
32.01933627285393,30.0
32.02715664462801,30.006056872212035
32.11129275796649,30.028489775674778
32.144498197209856,30.052666258559494
32.21267525921078,30.097773117002113
32.2485963097464,30.099856453830707
32.1436017147757,30.096700214346967
32.16999615095256,30.099999518869076
32.01571614504939,30.09343472957658
32.06673234199251,30.10126102848108
32.21198099770505,30.129789097063526
32.33764157810381,30.13638587350257
32.35,30.13343407438238
32.23205769234911,30.105316772222473
32.291301877493055,30.101406506116785
32.546859585783274,30.122881006297266
32.70843089383224,30.158404079512255
32.782265644105465,30.195077415229523
32.79668187888242,30.199415912796475
32.83860684617963,30.199896286460156
32.907945372158984,30.251018240693334
32.95750194137961,30.301069233295202
33.016727807834926,30.31003970882806
33.033239230579376,30.36277512583181
32.63589862730923,30.34425646744417
32.66166532503423,30.388630234265904
32.64494590489255,30.407185032334134
32.509212231917154,30.41830517442444
32.375936869093664,30.406866910246222
32.25605129983638,30.39999999999999
32.20403978209308,30.39999999999999
32.24966230769316,30.402422551594782
32.33624055041121,30.404862265164923
32.32750905595327,30.39999999999999
32.27673594699118,30.399662603092917
32.19012693735265,30.389235235147073
32.05201118622299,30.326929887217794
31.91138852112501,30.299724105831107
31.735124426753686,30.281495354325216
31.484027736687334,30.231638452945948
31.403098583562215,30.25120005427364
31.415129108076652,30.208490306290216
31.45839373831234,30.200000000000006
31.490048728732155,30.18206715374487
31.51638402697428,30.124694769743623
31.570722872322662,30.101579099511575
31.565357314909622,30.095378513022084
31.485746916729212,30.083264425138278
31.454220525059764,30.070833158589906
31.41117024494672,30.050843085031453
31.40551485614634,30.03881876757283
31.39999999999999,30.0
31.39999999999999,30.0
31.39999999999999,30.0
31.39999999999999,30.0
31.39999999999999,30.0
31.39999999999999,30.0
31.39999999999999,30.0
31.385432116309335,29.993170174502552
31.36034616430518,29.993915829696206
31.33381065904481,29.983634585168726
31.3532659890731,29.977808518888633
31.39999999999999,29.98346539420593
31.39999999999999,29.950943425574128
31.39999999999999,29.931267706372186
31.39999999999999,29.925585168018536
31.39999999999999,29.919303090912376
31.39999999999999,29.913448959698563
31.39999999999999,29.95650294040716
31.39999999999999,29.909087781998718
31.39999999999999,29.90022504392836
31.39999999999999,29.917426624182372
31.39999999999999,29.93762330991595
31.39999999999999,29.918435884405067
31.39999999999999,29.90148109341686
31.39999999999999,29.903350714491587
31.39999999999999,29.9039728923992
31.39999999999999,29.89999999999999
31.399674167923596,29.89999999999999
31.38686116547159,29.89999999999999
31.317342501822225,29.89999999999999
31.299999999999994,29.89999999999999
31.299999999999994,29.89991988754592
31.299999999999994,29.871009649010485
31.299999999999994,29.822824704073078
31.299999999999994,29.803930022244426
31.299999999999994,29.80623706113917
31.284509113794336,29.80666666666666
31.230080106955263,29.801941354613135
31.140298532316645,29.799999999999994
31.097954950688308,29.799999999999994
31.094725908841138,29.799999999999994
31.076278581750014,29.799999999999994
31.0367158252025,29.799999999999994
31.06752993355188,29.799999999999994
31.10000000000001,29.799999999999994
31.10000000000001,29.799999999999994
31.10000000000001,29.799999999999994
31.10000000000001,29.799999999999994
31.10000000000001,29.799999999999994
31.15118862095416,29.799999999999994
31.196975830307426,29.799999999999994
31.200000000000006,29.799999999999994
31.200000000000006,29.799999999999994
31.200000000000006,29.799999999999994
31.200000000000006,29.799999999999994
31.200000000000006,29.799999999999994
31.200000000000006,29.804467565600362
31.200000000000006,29.810073965914633
31.200000000000006,29.800870836809207
31.200000000000006,29.80753614081093
31.200000000000006,29.809717962067012
31.200000000000006,29.803333333333327
31.200000000000006,29.803333333333327
31.200000000000006,29.806614388792408
31.200000000000006,29.80351154256113
31.200000000000006,29.803333333333327
31.200000000000006,29.800606894273177
31.19850548371865,29.799999999999994
31.140073018687783,29.799999999999994
31.101583272176395,29.799999999999994
31.10000000000001,29.799999999999994
31.103483330169183,29.799999999999994
31.107433119933997,29.799999999999994
31.10000000000001,29.799999999999994
31.10000000000001,29.799999999999994
31.10000000000001,29.799999999999994
31.10000000000001,29.799999999999994
31.10000000000001,29.799999959750167
31.10000000000001,29.790120856405522
31.01700642412401,29.799530551212754
30.998111833013052,29.781983387456343
30.815981707356016,29.63291170833841
30.603004302554556,29.486718394252907
30.451567572553795,29.385825832777208
30.43263516882029,29.38527033764058
30.427991791966065,29.395339565785736
30.404235591183877,29.36417530936039
30.39999999999999,29.316240244637303
30.38829404034906,29.299999999999994
30.343782979603937,29.299999999999994
30.399264658865253,29.299999999999994
30.38666666666666,29.29994449406973
30.38666126654607,29.296667746690776
30.370148943349328,29.299970211330127
30.392381156878113,29.299999999999994
30.308631824959285,29.23042376097847
30.31678984318104,29.24292148371123
30.318293422827164,29.21126635902926
30.308525071920688,29.200000000000006
30.27763795446562,29.200000000000006
30.236024600837343,29.209461413675108
30.22708505228849,29.212496562089715
30.226293846534467,29.200000000000006
30.205150534820117,29.199346582193435
30.204102611106656,29.19707230918531
30.224354796049703,29.200000000000006
30.299999999999994,29.200000000000006
30.299999999999994,29.200000000000006
30.299999999999994,29.200000000000006
30.299999999999994,29.200000000000006
30.293894436966447,29.200000000000006
30.29899930858095,29.200000000000006
30.267101159322905,29.192294172926125
30.242414896111733,29.193891863444275
30.256466303775905,29.199104217649086
30.284274628387333,29.200000000000006
30.28446417983985,29.19844788984193
30.259953851894313,29.18707283014599
30.247266631311913,29.16930597805063
30.273488878903795,29.17573245255376
30.475064700392426,29.312241579387006
30.6181071893357,29.407713267354772
30.70034623456944,29.467944840764197
30.706228470115228,29.499160724108194
30.796811541468106,29.514345945688945
30.80248638593118,29.555821022110326
30.865175281577823,29.592813038955875
30.89765981034758,29.59965900849757
30.89999999999999,29.60000000000001
30.89999999999999,29.613388842813013
30.92590943226772,29.652485413534258
30.98453959204994,29.662643093737323
31.0,29.669981820664972
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.70289968187601
31.0,29.70068667857783
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
30.994246192414188,29.700000000000006
30.939815511392414,29.700000000000006
30.90260677611331,29.700000000000006
30.900523663163177,29.700000000000006
30.969599911034656,29.700000000000006
30.999735391757415,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.700000000000006
31.0,29.70115556279393
31.0,29.70248283709503
31.0,29.700575051721074
31.0,29.70333333333334
31.0,29.7032707001998
30.999436837533924,29.699165355247818
30.912,29.627999999999997
