IN_LET,OUT_LET
30.700000000169894,26.399999999646752
30.78874762429041,26.39409841556062
30.977257471469784,26.49938645421571
31.084075914599453,26.411132825379354
31.172687634500107,26.469782899702295
31.264151429233607,26.508155147224898
31.371120061176043,26.505343482196622
31.400908668470947,26.45255215943598
31.43169571789622,26.37382693440395
31.554877748405488,26.45247193250998
31.598543780768523,26.478291549513415
31.62371230019926,26.388206705171797
31.705264396583516,26.399269773382002
31.708393116346997,26.40956219938471
31.80454257456404,26.504635909192075
31.799894445182872,26.499808443773873
31.80060563887855,26.498415475582078
31.793725657784307,26.507272955526787
31.884135328791672,26.414359350612358
31.90643127616204,26.397588893203647
31.896433517964397,26.390750541124362
31.903866517468487,26.462854261852044
31.89168459459688,26.50817740277398
31.922248061127902,26.503388501044356
31.819021356568555,26.470959578291513
31.682083748812147,26.3574078054844
31.689314821467633,26.28976258809871
31.57045588678011,26.30854919653939
31.495868525917103,26.28487018541091
31.500193783173017,26.201280951205263
31.50024394562388,26.301133222328644
31.50326561201291,26.301411732060842
31.407759098368842,26.299050167967835
31.40136371558583,26.299697388126333
31.335349859826238,26.303066539735482
31.216057576424646,26.28871851580152
31.20769059106351,26.363725038179837
31.141745442140746,26.410288221981318
31.100229286859758,26.396122933742845
31.060222288571822,26.40173135965233
30.996279781582416,26.398568808696837
30.976285242209997,26.402428816641986
30.894744839933992,26.394878758099367
30.889519024251058,26.411973501354623
30.79654888940604,26.504924690125335
30.798932994905044,26.499601412257107
30.70265933821065,26.49967967720204
30.703219846580396,26.500279867199424
30.616194215594078,26.499873378252232
30.592243134775345,26.499941803380352
30.606992576702396,26.5004098300833
30.585702966065583,26.498677516518
30.661287306014856,26.50382180130964
30.699607664180803,26.489162918687725
30.73841611894204,26.541051002232052
30.81011200193643,26.611690952845493
30.80291817951729,26.59636660421438
30.782032900242484,26.60110541601898
30.692098954010362,26.59969572915452
30.7010214509628,26.600068044785075
30.700378793822892,26.599992713829124
30.702290940729654,26.599997308616366
30.60763849792602,26.59999485227854
30.59698871207729,26.600036334303695
30.598616817802395,26.599863863233622
30.610434438505763,26.600441973535453
30.534956643137775,26.598665101129882
30.4898869930621,26.603839897630678
30.503721986779055,26.58906964306516
30.49864846932178,26.64186839818649
30.50047036352771,26.711710948857217
30.499844576614123,26.696334409199153
30.50004799454291,26.701125421152938
30.499986592129062,26.69968468152092
30.500003110970283,26.70007474597878
30.49999959714296,26.699988736778323
30.4999998618041,26.699992324115556
30.500000155070666,26.700039977811684
30.499999901872798,26.6998393586573
30.500000044867193,26.700571406730887
30.49999997506893,26.69814597361801
30.500000006035407,26.705645574498703
30.499999993207894,26.68320624250373
30.49999999889951,26.765279397166523
30.499999997131454,26.7588442219203
30.499999998592102,26.719341200923736
30.499999998808562,26.816291708568315
30.49999999951433,26.795147552481467
30.499999999683496,26.801366545691963
30.499999999779902,26.79967432153353
30.49999999980355,26.80004766746697
30.500000000474756,26.800010881675917
30.499999998210114,26.799983063784566
30.500000007959898,26.800020653585307
30.49999997017585,26.799952907800616
30.500000091080437,26.80014144386223
30.499999712334102,26.7995735885288
30.50000081628241,26.80123170920706
30.499997720595275,26.796584731476287
30.500005987887562,26.80937688866561
30.499984802985637,26.766211588536862
30.500036442939745,26.683767186779733
30.49991767886786,26.718622323382988
30.50016938468434,26.82242589546331
30.49970235935325,26.904184740852543
30.50034310602132,26.899716120442463
30.500345222131727,26.90026121194569
30.495211868288607,26.895341239109257
30.58829768726173,26.988290178570423
30.60500408385633,27.0047247425764
30.597745155475423,26.998811007870245
30.600962058548248,26.99760533391691
30.59961121170636,27.009944008347702
30.60015013284101,26.95164187067894
30.599944582179887,26.878241461834477
30.60001960689624,26.940404330277488
30.599993418112717,27.01019130435543
30.600002085595406,26.996916523494292
30.59999939697991,27.00103867314283
30.600000150772757,26.999467601324795
30.59999997439445,27.00043178357555
30.599999997859413,27.00021619754625
30.600000004673348,26.995548680451975
30.599999997331906,27.088922897303746
30.600000002843444,27.104828448285843
30.6000000001859,27.097805032070937
30.600000001346416,27.100936752603957
30.600000000642467,27.099636990322324
30.600000000596992,27.10009200045988
30.600000000435102,27.1000963430306
30.60000000060063,27.099633052837817
30.600000000000364,27.100933643030658
30.599999999732972,27.097845798458366
30.5999999995729,27.104628547989705
30.600000000065847,27.089924808629803
30.600000000336877,26.996752190021652
30.599999999405554,26.999994309177964
30.59999999971842,26.99664690401096
30.600000000322325,27.088000360381557
30.59999999990032,27.109362846142176
30.60000000031323,27.0818236498244
30.600000000209548,27.186985924583496
30.599999999787542,27.131595604319045
30.60000000027867,27.15139449192975
30.600000000318687,27.17023838183559
30.600000000680666,27.082984469408984
30.599999999678403,27.104823489689807
30.599999999491047,27.10021825587137
30.6000000004733,27.096102069985136
30.599999999643842,27.109864945564368
30.59999999986576,27.204559252910258
30.600000000249565,27.19988658330476
30.60000000002583,27.19578706268112
30.599999999956708,27.290609170688185
30.600000000285945,27.303789922568285
30.60000000009677,27.299745576481655
30.599999999743886,27.295383929978925
30.599999999956708,27.316448482304622
30.600000000540604,27.230643399559085
30.60000000031141,27.245038541766917
30.59999999991851,27.279301756503628
30.60000000096261,27.17650795974987
30.599999999147258,27.22625993935071
30.600000001979424,27.31437720822578
30.59999999700085,27.28395944177646
30.600000005493712,27.2014122527562
30.59999999829779,27.300802540574296
30.59999997360137,27.301665237326233
30.600000150114283,27.298078379690196
30.599999402620597,27.303528974570327
30.600002058667087,27.28912111273985
30.599993505544262,27.371024107614176
30.600019319332205,27.408985181255048
30.599945426052727,27.39655660754761
30.600147707544238,27.40133603092636
30.59961776633645,27.399402876400018
30.60094494193072,27.400492104108707
30.59778764843577,27.399168953903427
30.604903055116665,27.401709559926985
30.588543120267786,27.39666085769295
30.495060396300687,27.405977732667452
30.50043732571612,27.5010527232439
30.501273655729165,27.501026167456075
30.493445750134924,27.499137227161555
30.58553147038765,27.500476848103062
30.605710909016125,27.49981122484678
30.59752802793446,27.499949709090743
30.6010252779015,27.500421196297793
30.59959509035616,27.498695722901175
30.600153082770703,27.503596891492634
30.599944649378813,27.490314962371485
30.60001913389715,27.532855456826837
30.599993745912798,27.6111502284366
30.60000190758001,27.596722582209622
30.59999947907454,27.601071498593683
30.60000011500415,27.599473940292683
30.599999989193748,27.600258786852464
30.599999992724406,27.601183238594786
30.600000008020288,27.59152560571374
30.599999996213228,27.69723591650836
30.600000002368688,27.615854440942712
30.59999999970023,27.662721712797065
30.600000000793443,27.712721820004845
30.600000000265936,27.695049262883913
30.6000000002241,27.701883324123628
30.599999999998545,27.69929453223449
30.60000000018772,27.700297771620626
30.600000000304135,27.69977685412323
30.600000000864384,27.700344812619733
30.600000000227737,27.699353794857416
30.60000000000582,27.70104975808863
30.600000000435102,27.699092818736972
30.60000000058426,27.69689722813746
30.600000000677028,27.79988512479804
30.600000000002183,27.708868469991558
30.599999999913052,27.772887386325237
30.600000000014916,27.81030825360449
30.59999999943102,27.795740490621938
30.600000000038563,27.801697001241337
30.600000000358705,27.799353105320733
30.599999999762076,27.800236252632658
30.599999999962165,27.79991758900269
30.599999999423744,27.800027306563607
30.599999999092688,27.799991541534837
30.600000000644286,27.80000237726381
30.600000000298678,27.799999440955162
30.5999999998603,27.80000007657054
30.600000000267755,27.800000023290977
30.600000000200453,27.79999996170909
30.5999999997548,27.800000071852992
30.60000000060245,27.799999793449842
30.59999999527281,27.800000650290713
30.600000010728763,27.79999802485827
30.59999996386614,27.800005672435873
30.600000091284528,27.79998433698711
30.599999744554225,27.800041230012994
30.600000626425754,27.79989593044229
30.5999984768805,27.800249071726284
30.600003392155486,27.799440228674484
30.599993033169085,27.801146456858078
30.600012029719437,27.797976694825138
30.599986832743525,27.80262078155647
30.599982505309526,27.89797229650094
