Unnamed: 2,Unnamed: 3,Unnamed: 4
,30.135292080945018,25.929694233243687
,30.140474129527696,25.927666783639445
,30.145656178110375,25.925639334035203
,30.150838226693054,25.92361188443096
,30.156020275275733,25.92158443482672
,30.16120232385841,25.919556985222478
,30.16638437244109,25.917529535618236
,30.17156642102377,25.915502086013994
,30.176748469606448,25.913474636409752
,30.181930518189127,25.91144718680551
,30.187112566771805,25.90941973720127
,30.192294615354484,25.907392287597027
,30.197476663937163,25.905364837992785
,30.202658712519842,25.903337388388543
,30.20784076110252,25.9013099387843
,30.2130228096852,25.89928248918006
,30.218204858267878,25.897255039575818
,30.223386906850557,25.895227589971576
,30.228568955433236,25.893200140367334
,30.233751004015915,25.891172690763092
,30.238933052598593,25.88914524115885
,30.244115101181272,25.88711779155461
,30.24929714976395,25.885090341950367
,30.25447919834663,25.883062892346125
,30.25966124692931,25.881035442741883
,30.264843295511987,25.87900799313764
,30.270025344094666,25.8769805435334
,30.275207392677345,25.874953093929157
,30.280389441260024,25.872925644324916
,30.285571489842702,25.870898194720674
,30.29075353842538,25.868870745116432
,30.29593558700806,25.86684329551219
,30.30111763559074,25.86481584590795
,30.306299684173418,25.862788396303706
,30.311481732756096,25.860760946699465
,30.316663781338775,25.858733497095223
,30.321845829921454,25.85670604749098
,30.327027878504133,25.85467859788674
,30.33220992708681,25.852651148282497
,30.33739197566949,25.850623698678255
,30.34257402425217,25.848596249074014
,30.347756072834848,25.84656879946977
,30.352938121417527,25.84454134986553
,30.358120170000205,25.842513900261288
,30.363302218582884,25.840486450657046
,30.368484267165563,25.838459001052804
,30.373666315748242,25.836431551448563
,30.37884836433092,25.83440410184432
,30.3840304129136,25.83237665224008
,30.389212461496278,25.830349202635837
,30.394394510078957,25.828321753031595
,30.399576558661636,25.826294303427353
,30.404758607244315,25.82426685382311
,30.409940655826993,25.82223940421887
,30.415122704409672,25.820211954614628
,30.42030475299235,25.818184505010386
,30.42548680157503,25.816157055406144
,30.43066885015771,25.814129605801902
,30.435850898740387,25.81210215619766
,30.441032947323066,25.81007470659342
,30.446214995905745,25.808047256989177
,30.451397044488424,25.806019807384935
,30.456579093071102,25.803992357780693
,30.46176114165378,25.80196490817645
,30.46694319023646,25.79993745857221
,30.47212523881914,25.797910008967968
,30.477307287401818,25.795882559363726
,30.482489335984496,25.793855109759484
,30.487671384567175,25.791827660155242
,30.492853433149854,25.789800210551
,30.498035481732533,25.78777276094676
,30.50321753031521,25.785745311342517
,30.50839957889789,25.783717861738275
,30.51358162748057,25.781690412134033
,30.518763676063248,25.77966296252979
,30.523945724645927,25.77763551292555
,30.529127773228605,25.775608063321307
,30.534309821811284,25.773580613717066
,30.539491870393963,25.771553164112824
,30.544673918976642,25.769525714508582
,30.54985596755932,25.76749826490434
,30.555038016142,25.765470815300098
,30.56022006472468,25.763443365695856
,30.565402113307357,25.761415916091615
,30.570584161890036,25.759388466487373
,30.575766210472715,25.75736101688313
,30.580948259055393,25.75533356727889
,30.586130307638072,25.753306117674647
,30.59131235622075,25.751278668070405
,30.59649440480343,25.749251218466163
,30.60167645338611,25.74722376886192
,30.606858501968787,25.74519631925768
,30.612040550551466,25.743168869653438
,30.617222599134145,25.741141420049196
,30.622404647716824,25.739113970444954
,30.627586696299502,25.737086520840712
,30.63276874488218,25.73505907123647
,30.63795079346486,25.73303162163223
,30.64313284204754,25.731004172027987
,30.648314890630218,25.728976722423745
,30.653496939212896,25.726949272819503
,30.658678987795575,25.72492182321526
,30.663861036378254,25.72289437361102
,30.669043084960933,25.720866924006778
,30.67422513354361,25.718839474402536
,30.67940718212629,25.716812024798294
,30.68458923070897,25.714784575194052
,30.689771279291648,25.71275712558981
,30.694953327874327,25.71072967598557
,30.700135376457006,25.708702226381327
,30.705317425039684,25.706674776777085
,30.710499473622363,25.704647327172843
,30.715681522205042,25.7026198775686
,30.72086357078772,25.70059242796436
,30.7260456193704,25.698564978360118
,30.73122766795308,25.696537528755876
,30.736409716535757,25.694510079151634
,30.741591765118436,25.692482629547392
,30.746773813701115,25.69045517994315
,30.751955862283793,25.68842773033891
,30.757137910866472,25.686400280734667
,30.76231995944915,25.684372831130425
,30.76750200803183,25.682345381526183
,30.77268405661451,25.68031793192194
,30.777866105197187,25.6782904823177
,30.783048153779866,25.676263032713457
,30.788230202362545,25.674235583109215
,30.793412250945224,25.672208133504974
,30.798594299527903,25.670180683900732
,30.80377634811058,25.66815323429649
,30.80895839669326,25.666125784692248
,30.81414044527594,25.664098335088006
,30.819322493858618,25.662070885483764
,30.824504542441296,25.660043435879523
,30.829686591023975,25.65801598627528
,30.834868639606654,25.65598853667104
,30.840050688189333,25.653961087066797
,30.84523273677201,25.651933637462555
,30.85041478535469,25.649906187858313
,30.85559683393737,25.64787873825407
,30.860778882520048,25.64585128864983
,30.865960931102727,25.643823839045588
,30.871142979685406,25.641796389441346
,30.876325028268084,25.639768939837104
,30.881507076850763,25.637741490232862
,30.886689125433442,25.63571404062862
,30.89187117401612,25.63368659102438
,30.8970532225988,25.631659141420137
,30.90223527118148,25.629631691815895
,30.907417319764157,25.627604242211653
,30.912599368346836,25.62557679260741
,30.917781416929515,25.62354934300317
,30.922963465512193,25.621521893398928
,30.928145514094872,25.619494443794686
,30.93332756267755,25.617466994190444
,30.93850961126023,25.615439544586202
,30.94369165984291,25.61341209498196
,30.948873708425587,25.61138464537772
,30.954055757008266,25.609357195773477
,30.959237805590945,25.607329746169235
,30.964419854173624,25.605302296564993
,30.969601902756303,25.60327484696075
,30.97478395133898,25.60124739735651
,30.97996599992166,25.599219947752268
,30.98514804850434,25.597192498148026
,30.990330097087018,25.595165048543784
,30.995512145669696,25.593137598939542
,31.000694194252375,25.5911101493353
,31.005876242835054,25.58908269973106
,31.011058291417733,25.587055250126816
,31.01624034000041,25.585027800522575
,31.02142238858309,25.583000350918333
,31.02660443716577,25.58097290131409
,31.031786485748448,25.57894545170985
,31.036968534331127,25.576918002105607
,31.042150582913806,25.574890552501365
,31.047332631496484,25.572863102897124
,31.052514680079163,25.57083565329288
,31.057696728661842,25.56880820368864
,31.06287877724452,25.566780754084398
,31.0680608258272,25.564753304480156
,31.07324287440988,25.562725854875914
,31.078424922992557,25.560698405271673
,31.083606971575236,25.55867095566743
,31.088789020157915,25.55664350606319
,31.093971068740593,25.554616056458947
,31.099153117323272,25.552588606854705
,31.10433516590595,25.550561157250463
,31.10951721448863,25.54853370764622
,31.11469926307131,25.54650625804198
,31.119881311653987,25.544478808437738
,31.125063360236666,25.542451358833496
,31.130245408819345,25.540423909229254
,31.135427457402024,25.538396459625012
,31.140609505984703,25.53636901002077
,31.14579155456738,25.53434156041653
,31.15097360315006,25.532314110812287
,31.15615565173274,25.530286661208045
,31.161337700315418,25.528259211603803
,31.166519748898097,25.52623176199956
,31.171701797480775,25.52420431239532
,31.176883846063454,25.522176862791078
,31.182065894646133,25.520149413186836
,31.18724794322881,25.518121963582594
,31.19242999181149,25.516094513978352
,31.19761204039417,25.51406706437411
,31.202794088976848,25.51203961476987
,31.207976137559527,25.510012165165627
,31.213158186142206,25.507984715561385
,31.218340234724884,25.505957265957143
,31.223522283307563,25.5039298163529
,31.228704331890242,25.50190236674866
,31.23388638047292,25.499874917144417
,31.2390684290556,25.497847467540176
,31.24425047763828,25.495820017935934
,31.249432526220957,25.493792568331692
,31.254614574803636,25.49176511872745
,31.259796623386315,25.48973766912321
,31.264978671968993,25.487710219518966
,31.270160720551672,25.485682769914725
,31.27534276913435,25.483655320310483
,31.28052481771703,25.48162787070624
,31.28570686629971,25.479600421102
,31.290888914882387,25.477572971497757
,31.296070963465066,25.475545521893515
,31.301253012047745,25.473518072289274
,31.306435060630424,25.47149062268503
,31.311617109213103,25.46946317308079
,31.31679915779578,25.467435723476548
,31.32198120637846,25.465408273872306
,31.32716325496114,25.463380824268064
,31.332345303543818,25.461353374663823
,31.337527352126497,25.45932592505958
,31.342709400709175,25.45729847545534
,31.347891449291854,25.455271025851097
,31.353073497874533,25.453243576246855
,31.35825554645721,25.451216126642613
,31.36343759503989,25.44918867703837
,31.36861964362257,25.44716122743413
,31.373801692205248,25.445133777829888
,31.378983740787927,25.443106328225646
,31.384165789370606,25.441078878621404
,31.389347837953284,25.439051429017162
,31.394529886535963,25.43702397941292
,31.399711935118642,25.43499652980868
,31.40489398370132,25.432969080204437
,31.410076032284,25.430941630600195
,31.41525808086668,25.428914180995953
,31.420440129449357,25.42688673139171
,31.425622178032036,25.42485928178747
,31.430804226614715,25.422831832183228
,31.435986275197394,25.420804382578986
,31.441168323780072,25.418776932974744
,31.44635037236275,25.416749483370502
,31.45153242094543,25.41472203376626
,31.45671446952811,25.41269458416202
,31.461896518110787,25.410667134557777
,31.467078566693466,25.408639684953535
,31.472260615276145,25.406612235349293
,31.477442663858824,25.40458478574505
,31.482624712441503,25.40255733614081
,31.48780676102418,25.400529886536567
,31.49298880960686,25.398502436932326
,31.49817085818954,25.396474987328084
,31.503352906772218,25.394447537723842
,31.508534955354897,25.3924200881196
,31.513717003937575,25.390392638515358
,31.518899052520254,25.388365188911116
,31.524081101102933,25.386337739306875
,31.52926314968561,25.384310289702633
,31.53444519826829,25.38228284009839
,31.53962724685097,25.38025539049415
,31.544809295433648,25.378227940889907
,31.549991344016327,25.376200491285665
,31.555173392599006,25.374173041681424
,31.560355441181684,25.37214559207718
,31.565537489764363,25.37011814247294
,31.570719538347042,25.368090692868698
,31.57590158692972,25.366063243264456
,31.5810836355124,25.364035793660214
,31.58626568409508,25.362008344055972
,31.591447732677757,25.35998089445173
,31.596629781260436,25.35795344484749
,31.601811829843115,25.355925995243247
,31.606993878425794,25.353898545639005
,31.612175927008472,25.351871096034763
,31.61735797559115,25.34984364643052
,31.62254002417383,25.34781619682628
,31.62772207275651,25.345788747222038
,31.632904121339187,25.343761297617796
,31.638086169921866,25.341733848013554
,31.643268218504545,25.339706398409312
,31.648450267087224,25.33767894880507
,31.653632315669903,25.33565149920083
,31.65881436425258,25.333624049596587
,31.66399641283526,25.331596599992345
,31.66917846141794,25.329569150388103
,31.674360510000618,25.32754170078386
,31.679542558583297,25.32551425117962
,31.684724607165975,25.323486801575378
,31.689906655748654,25.321459351971136
,31.695088704331333,25.319431902366894
,31.70027075291401,25.317404452762652
,31.70545280149669,25.31537700315841
,31.71063485007937,25.31334955355417
,31.715816898662048,25.311322103949927
,31.720998947244727,25.309294654345685
,31.726180995827406,25.307267204741443
,31.731363044410084,25.3052397551372
,31.736545092992763,25.30321230553296
,31.741727141575442,25.301184855928717
,31.74690919015812,25.299157406324476
,31.7520912387408,25.297129956720234
,31.75727328732348,25.295102507115992
,31.762455335906157,25.29307505751175
,31.767637384488836,25.291047607907508
,31.772819433071515,25.289020158303266
,31.778001481654194,25.286992708699024
,31.783183530236872,25.284965259094783
,31.78836557881955,25.28293780949054
,31.79354762740223,25.2809103598863
,31.79872967598491,25.278882910282057
,31.803911724567588,25.276855460677815
,31.809093773150266,25.274828011073573
,31.814275821732945,25.27280056146933
,31.819457870315624,25.27077311186509
,31.824639918898303,25.268745662260848
,31.82982196748098,25.266718212656606
,31.83500401606366,25.264690763052364
,31.84018606464634,25.262663313448122
,31.845368113229018,25.26063586384388
,31.850550161811697,25.25860841423964
,31.855732210394375,25.256580964635397
,31.860914258977054,25.254553515031155
,31.866096307559733,25.252526065426913
,31.871278356142412,25.25049861582267
,31.87646040472509,25.24847116621843
,31.88164245330777,25.246443716614188
,31.886824501890448,25.244416267009946
,31.892006550473127,25.242388817405704
,31.897188599055806,25.240361367801462
,31.902370647638485,25.23833391819722
,31.907552696221163,25.23630646859298
,31.912734744803842,25.234279018988737
,31.91791679338652,25.232251569384495
,31.9230988419692,25.230224119780253
,31.92828089055188,25.22819667017601
,31.933462939134557,25.22616922057177
,31.938644987717236,25.224141770967528
,31.943827036299915,25.222114321363286
,31.949009084882594,25.220086871759044
,31.954191133465272,25.218059422154802
,31.95937318204795,25.21603197255056
,31.96455523063063,25.21400452294632
,31.96973727921331,25.211977073342076
,31.974919327795988,25.209949623737835
,31.980101376378666,25.207922174133593
,31.985283424961345,25.20589472452935
,31.990465473544024,25.20386727492511
,31.995647522126703,25.201839825320867
,32.000829570709385,25.199812375716625
,32.00601161929207,25.197784926112384
,32.01119366787475,25.195757476508142
,32.01637571645743,25.1937300269039
,32.021557765040114,25.191702577299658
,32.0267398136228,25.189675127695416
,32.03192186220548,25.187647678091174
,32.03710391078816,25.185620228486933
,32.042285959370844,25.18359277888269
,32.047468007953526,25.18156532927845
,32.05265005653621,25.179537879674207
,32.05783210511889,25.177510430069965
,32.06301415370157,25.175482980465723
,32.068196202284255,25.17345553086148
,32.07337825086694,25.17142808125724
,32.07856029944962,25.169400631652998
,32.0837423480323,25.167373182048756
,32.088924396614985,25.165345732444514
,32.09410644519767,25.163318282840272
,32.09928849378035,25.16129083323603
,32.10447054236303,25.15926338363179
,32.109652590945714,25.157235934027547
,32.1148346395284,25.155208484423305
,32.12001668811108,25.153181034819063
,32.12519873669376,25.15115358521482
,32.130380785276444,25.14912613561058
,32.135562833859126,25.147098686006338
,32.14074488244181,25.145071236402096
,32.14592693102449,25.143043786797854
,32.15110897960717,25.141016337193612
,32.156291028189855,25.13898888758937
,32.16147307677254,25.13696143798513
,32.16665512535522,25.134933988380887
,32.1718371739379,25.132906538776645
,32.177019222520585,25.130879089172403
,32.18220127110327,25.12885163956816
,32.18738331968595,25.12682418996392
,32.19256536826863,25.124796740359677
,32.197747416851314,25.122769290755436
,32.202929465433996,25.120741841151194
,32.20811151401668,25.118714391546952
,32.21329356259936,25.11668694194271
,32.21847561118204,25.11465949233847
,32.223657659764726,25.112632042734226
,32.22883970834741,25.110604593129985
,32.23402175693009,25.108577143525743
,32.23920380551277,25.1065496939215
,32.244385854095455,25.10452224431726
,32.24956790267814,25.102494794713017
,32.25474995126082,25.100467345108775
,32.2599319998435,25.098439895504534
,32.265114048426184,25.09641244590029
,32.27029609700887,25.09438499629605
,32.27547814559155,25.092357546691808
,32.28066019417423,25.090330097087566
,32.285842242756914,25.088302647483324
,32.291024291339596,25.086275197879083
,32.29620633992228,25.08424774827484
,32.30138838850496,25.0822202986706
,32.30657043708764,25.080192849066357
,32.311752485670326,25.078165399462115
,32.31693453425301,25.076137949857873
,32.32211658283569,25.07411050025363
,32.32729863141837,25.07208305064939
,32.332480680001055,25.070055601045148
,32.33766272858374,25.068028151440906
,32.34284477716642,25.066000701836664
,32.3480268257491,25.063973252232422
,32.353208874331784,25.06194580262818
,32.35839092291447,25.05991835302394
,32.36357297149715,25.057890903419697
,32.36875502007983,25.055863453815455
,32.373937068662514,25.053836004211213
,32.379119117245196,25.05180855460697
,32.38430116582788,25.04978110500273
,32.38948321441056,25.047753655398488
,32.39466526299324,25.045726205794246
,32.399847311575925,25.043698756190004
,32.40502936015861,25.041671306585762
,32.41021140874129,25.03964385698152
,32.41539345732397,25.03761640737728
,32.420575505906655,25.035588957773037
,32.42575755448934,25.033561508168795
,32.43093960307202,25.031534058564553
,32.4361216516547,25.02950660896031
,32.441303700237384,25.02747915935607
,32.446485748820066,25.025451709751827
,32.45166779740275,25.023424260147586
,32.45684984598543,25.021396810543344
,32.46203189456811,25.019369360939102
,32.467213943150796,25.01734191133486
,32.47239599173348,25.01531446173062
,32.47757804031616,25.013287012126376
,32.48276008889884,25.011259562522135
,32.487942137481525,25.009232112917893
,32.49312418606421,25.00720466331365
,32.49830623464689,25.00517721370941
,32.50348828322957,25.003149764105167
,32.508670331812255,25.001122314500925
,32.51385238039494,24.999094864896684
,32.51903442897762,24.99706741529244
,32.5242164775603,24.9950399656882
,32.529398526142984,24.993012516083958
,32.534580574725666,24.990985066479716
,32.53976262330835,24.988957616875474
,32.54494467189103,24.986930167271233
,32.55012672047371,24.98490271766699
,32.555308769056396,24.98287526806275
,32.56049081763908,24.980847818458507
,32.56567286622176,24.978820368854265
,32.57085491480444,24.976792919250023
,32.576036963387125,24.97476546964578
,32.58121901196981,24.97273802004154
,32.58640106055249,24.970710570437298
,32.59158310913517,24.968683120833056
,32.596765157717854,24.966655671228814
,32.60194720630054,24.964628221624572
,32.60712925488322,24.96260077202033
,32.6123113034659,24.96057332241609
,32.617493352048584,24.958545872811847
,32.622675400631266,24.956518423207605
,32.62785744921395,24.954490973603363
,32.63303949779663,24.95246352399912
,32.63822154637931,24.95043607439488
,32.643403594961995,24.948408624790638
,32.64858564354468,24.946381175186396
,32.65376769212736,24.944353725582154
,32.65894974071004,24.942326275977912
,32.664131789292725,24.94029882637367
,32.66931383787541,24.93827137676943
,32.67449588645809,24.936243927165187
,32.67967793504077,24.934216477560945
,32.684859983623454,24.932189027956703
,32.69004203220614,24.93016157835246
,32.69522408078882,24.92813412874822
,32.7004061293715,24.926106679143977
,32.70558817795418,24.924079229539736
,32.710770226536866,24.922051779935494
,32.71595227511955,24.920024330331252
,32.72113432370223,24.91799688072701
,32.72631637228491,24.915969431122768
,32.731498420867595,24.913941981518526
,32.73668046945028,24.911914531914285
,32.74186251803296,24.909887082310043
,32.74704456661564,24.9078596327058
,32.752226615198325,24.90583218310156
,32.75740866378101,24.903804733497317
,32.76259071236369,24.901777283893075
,32.76777276094637,24.899749834288833
,32.772954809529054,24.89772238468459
,32.778136858111736,24.89569493508035
,32.78331890669442,24.893667485476108
,32.7885009552771,24.891640035871866
,32.79368300385978,24.889612586267624
,32.798865052442466,24.887585136663382
,32.80404710102515,24.88555768705914
,32.80922914960783,24.8835302374549
,32.81441119819051,24.881502787850657
,32.819593246773195,24.879475338246415
,32.82477529535588,24.877447888642173
,32.82995734393856,24.87542043903793
,32.83513939252124,24.87339298943369
,32.840321441103924,24.871365539829448
,32.84550348968661,24.869338090225206
,32.85068553826929,24.867310640620964
,32.85586758685197,24.865283191016722
,32.861049635434654,24.86325574141248
,32.866231684017336,24.86122829180824
,32.87141373260002,24.859200842203997
,32.8765957811827,24.857173392599755
,32.88177782976538,24.855145942995513
,32.886959878348065,24.85311849339127
,32.89214192693075,24.85109104378703
,32.89732397551343,24.849063594182788
,32.90250602409611,24.847036144578546
,32.907688072678795,24.845008694974304
,32.91287012126148,24.842981245370062
,32.91805216984416,24.84095379576582
,32.92323421842684,24.83892634616158
,32.928416267009524,24.836898896557337
,32.93359831559221,24.834871446953095
,32.93878036417489,24.832843997348853
,32.94396241275757,24.83081654774461
,32.94914446134025,24.82878909814037
,32.954326509922936,24.826761648536127
,32.95950855850562,24.824734198931885
,32.9646906070883,24.822706749327644
,32.96987265567098,24.820679299723402
,32.975054704253665,24.81865185011916
,32.98023675283635,24.816624400514918
,32.98541880141903,24.814596950910676
,32.99060085000171,24.812569501306434
,32.995782898584395,24.810542051702193
,33.00096494716708,24.80851460209795
,33.00614699574976,24.80648715249371
,33.01132904433244,24.804459702889467
,33.016511092915124,24.802432253285225
,33.021693141497806,24.800404803680983
,33.02687519008049,24.79837735407674
,33.03205723866317,24.7963499044725
,33.03723928724585,24.794322454868258
,33.042421335828536,24.792295005264016
,33.04760338441122,24.790267555659774
,33.0527854329939,24.788240106055532
,33.05796748157658,24.78621265645129
,33.063149530159265,24.78418520684705
,33.06833157874195,24.782157757242807
,33.07351362732463,24.780130307638565
,33.07869567590731,24.778102858034323
,33.083877724489994,24.77607540843008
,33.08905977307268,24.77404795882584
,33.09424182165536,24.772020509221598
,33.09942387023804,24.769993059617356
,33.104605918820724,24.767965610013114
,33.109787967403406,24.765938160408872
,33.11497001598609,24.76391071080463
,33.12015206456877,24.76188326120039
,33.12533411315145,24.759855811596147
,33.130516161734135,24.757828361991905
,33.13569821031682,24.755800912387663
,33.1408802588995,24.75377346278342
,33.14606230748218,24.75174601317918
,33.151244356064865,24.749718563574937
,33.15642640464755,24.747691113970696
,33.16160845323023,24.745663664366454
,33.16679050181291,24.743636214762212
,33.171972550395594,24.74160876515797
,33.17715459897828,24.73958131555373
,33.18233664756096,24.737553865949486
,33.18751869614364,24.735526416345245
,33.192700744726324,24.733498966741003
,33.197882793309006,24.73147151713676
,33.20306484189169,24.72944406753252
,33.20824689047437,24.727416617928277
,33.21342893905705,24.725389168324035
,33.218610987639735,24.723361718719794
,33.22379303622242,24.72133426911555
,33.2289750848051,24.71930681951131
,33.23415713338778,24.717279369907068
,33.239339181970465,24.715251920302826
,33.24452123055315,24.713224470698584
,33.24970327913583,24.711197021094343
,33.25488532771851,24.7091695714901
,33.260067376301194,24.70714212188586
