K0,3/11/2024,16:06:12,29.7,30.1,29.9,29.7,29.5,29.3,28.4,27,1999.9,31.2,29.7,30.1,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
1,3/11/2024,16:06:23,29.7,30.1,29.9,29.7,29.5,29.3,28.4,27,1999.9,31.2,29.7,30.1,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
2,3/11/2024,16:06:33,29.7,30.1,29.9,29.7,29.5,29.3,28.4,27,1999.9,31.1,29.7,30.1,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
3,3/11/2024,16:06:43,29.7,30.1,29.9,29.7,29.5,29.3,28.4,27,1999.9,31.1,29.7,30,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
4,3/11/2024,16:06:53,29.7,30,29.9,29.7,29.5,29.3,28.4,27,1999.9,31.1,29.7,30,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
5,3/11/2024,16:07:03,29.7,30,29.9,29.7,29.5,29.3,28.4,27,1999.9,31.1,29.6,30,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
6,3/11/2024,16:07:13,29.7,30.1,29.9,29.7,29.5,29.3,28.4,27,1999.9,31.1,29.7,30,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
7,3/11/2024,16:07:23,29.7,30.1,29.9,29.7,29.5,29.3,28.4,27,1999.9,31.1,29.7,30,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
8,3/11/2024,16:07:33,29.7,30,29.9,29.7,29.5,29.3,28.4,27,1999.9,31.1,29.7,30,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
9,3/11/2024,16:07:43,29.7,30.1,29.9,29.7,29.5,29.3,28.4,27,1999.9,31.1,29.7,30,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
10,3/11/2024,16:07:53,29.7,30.1,29.9,29.7,29.5,29.3,28.4,27,1999.9,31.1,29.7,30,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
11,3/11/2024,16:08:04,29.7,30.1,29.9,29.7,29.5,29.3,28.4,27,1999.9,31.1,29.7,30,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
12,3/11/2024,16:08:14,29.7,30.1,29.9,29.7,29.5,29.3,28.4,27,1999.9,31.1,29.7,30,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
13,3/11/2024,16:08:24,29.7,30,29.9,29.7,29.5,29.3,28.4,27,1999.9,31.1,29.7,30,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
14,3/11/2024,16:08:34,29.7,30,29.9,29.7,29.5,29.3,28.4,26.9,1999.9,31.1,29.7,30,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
15,3/11/2024,16:08:44,29.7,30.1,29.9,29.7,29.5,29.3,28.4,27,1999.9,31,29.7,30,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
16,3/11/2024,16:08:54,29.7,30,29.9,29.7,29.5,29.3,28.4,27,1999.9,31,29.7,30,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
17,3/11/2024,16:09:04,29.7,30,29.9,29.7,29.5,29.3,28.4,26.9,1999.9,31,29.7,30,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
18,3/11/2024,16:09:14,29.7,30,29.9,29.7,29.5,29.3,28.4,27,1999.9,31,29.6,29.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
19,3/11/2024,16:09:24,29.7,30,29.9,29.7,29.5,29.3,28.4,26.9,1999.9,31,29.6,29.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
20,3/11/2024,16:09:34,29.7,30,29.9,29.7,29.5,29.3,28.4,26.9,1999.9,31,29.6,29.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
21,3/11/2024,16:09:45,29.6,30,29.9,29.7,29.5,29.3,28.4,26.9,1999.9,31,29.6,29.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
22,3/11/2024,16:09:55,29.6,30,29.9,29.7,29.5,29.3,28.4,26.9,1999.9,31,29.6,29.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
23,3/11/2024,16:10:05,29.6,30,29.9,29.7,29.5,29.3,28.4,26.9,1999.9,30.9,29.6,29.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.7,1999.9,25.9,26.2
